Id,FECHA DE CREACIÓN,FECHA DE INICIO,FECHA FINAL,CODUNIDAD,FECHALEGALIZACION,NOMBREESTADO,NOMBRETRABAJO,CAUSAL,X,Y
228,21/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782979.9921,2427284.19
229,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785965.576,2421616.859
230,18/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784077.9087,2419119.488
231,01/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779913.7933,2424431.984
232,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779783.4684,2423406.638
234,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777390.7743,2426397.985
236,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779250.4309,2423157.886
237,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784769.1485,2425585.213
238,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778888.1608,2422311.961
239,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782228.8571,2422044.295
245,22/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775921.9162,2422402.258
246,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783420.4697,2426114.48
247,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777007.5676,2420894.052
248,09/11/2022,26/12/2022,26/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781236.6832,2422971.313
249,14/11/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784633.6596,2422268.051
250,03/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782030.6961,2426792.168
252,25/10/2022,07/11/2022,09/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775240.446,2422710.171
254,22/11/2022,25/11/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784491.9172,2424291.975
255,22/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784256.3665,2420051.131
256,31/10/2022,01/11/2022,02/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785400.2517,2422146.703
257,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783588.1977,2427922.422
258,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784338.6894,2425041.003
260,04/11/2022,13/12/2022,13/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",787691.7673,2423015.301
263,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781225.5472,2426850.521
265,17/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785336.28,2422190.255
267,12/11/2022,06/12/2022,06/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785332.5303,2420693.681
268,18/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783592.7772,2427962.327
269,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785220.1903,2420676.796
270,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778126.0393,2426809.855
271,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784192.8516,2428537.326
272,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784192.8516,2428537.326
273,22/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784157.3442,2425730.791
274,25/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782357.8253,2420500.574
275,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777846.9218,2425945.754
276,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777445.5361,2427425.573
277,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780974.15,2423844.323
278,05/11/2022,12/11/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784232.6021,2423982.164
280,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777053.6469,2420924.637
281,01/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775658.0586,2418724.192
282,12/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780308.5196,2424638.56
283,15/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777712.2045,2419961.786
284,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776677.7107,2421702.854
285,12/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783251.0949,2418066.437
286,13/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777376.5452,2426410.943
287,26/11/2022,15/12/2022,15/12/2022,1880,16/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780579.4085,2427427.775
288,22/11/2022,25/11/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785978.275,2422827.118
293,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785238.4124,2421189.127
295,18/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781664.8561,2413890.995
296,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783690.2955,2426041.884
298,11/11/2022,19/12/2022,20/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784672.8787,2420905.356
299,14/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784047.8498,2418968.53
300,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776713.2332,2417104.252
301,28/11/2022,30/11/2022,30/11/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781047.8687,2425294.076
302,27/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785720.3602,2422439.195
303,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784119.0053,2418283.691
304,29/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783476.1378,2427723.074
305,19/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784692.4211,2425543.637
306,18/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782743.2399,2419688.191
308,09/11/2022,10/11/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780221.683,2425375.883
310,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782481.563,2414063.961
311,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785030.4203,2421085.266
312,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782317.7213,2415493.93
313,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779836.2086,2425214.916
314,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778922.4715,2422190.576
315,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776634.4756,2418418.063
316,09/11/2022,26/12/2022,26/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782210.6596,2423558.092
317,03/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782278.4765,2420470.689
318,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784797.4269,2428734.275
319,03/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784189.1602,2423303.29
320,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776935.3518,2420640.324
321,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779730.3148,2421968.87
322,11/11/2022,21/11/2022,21/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782465.7233,2423500.3
323,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782919.4098,2418657.968
324,20/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784910.315,2420166.205
325,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785399.2978,2420948.736
326,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784455.7265,2425393.004
327,09/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784462.96,2426944.99
328,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782382.943,2419758.05
330,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783720.3403,2417861.651
333,24/11/2022,14/11/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785088.2894,2423304.326
334,24/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778533.3531,2427524.314
335,14/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784155.1464,2423490.014
336,26/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783663.3854,2426029.733
337,26/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783554.7734,2425324.717
338,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785351.4673,2425670.89
339,26/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775337.6164,2422128.502
340,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783399.0683,2427477.77
341,11/11/2022,24/11/2022,20/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783891.6089,2425767.811
343,24/11/2022,25/11/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784055.0375,2423688.471
344,24/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780251.9971,2424638.724
345,24/11/2022,05/12/2022,05/12/2022,461,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781281.3751,2420797.062
346,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784631.7873,2423074.493
347,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784828.2762,2422071.785
348,16/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784116.5927,2424292.33
349,02/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782388.8027,2419723.367
350,06/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783391.7414,2429054.402
351,30/11/2022,03/12/2022,03/12/2022,757,03/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782722.154,2419050.976
352,01/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783692.7421,2423703.061
353,01/12/2022,28/11/2022,28/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782813.3724,2423644.562
354,11/11/2022,10/12/2022,10/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782796.7764,2419634.298
356,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775664.2385,2421595.179
358,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780595.1134,2425610.962
359,05/12/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777523.9923,2421901.119
360,22/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782361.8875,2419658.154
361,06/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783649.7457,2418428.801
362,03/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779050.7918,2421747.081
363,05/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783596.1039,2418645.905
364,14/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782323.3077,2427929.008
365,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778244.7648,2418844.829
366,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782431.0052,2423315.69
367,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782946.0947,2419218.754
368,01/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780317.6986,2425995.744
369,01/12/2022,01/12/2022,01/12/2022,450,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784478.0532,2424285.27
370,01/12/2022,01/12/2022,01/12/2022,450,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784484.7985,2424288.513
371,12/12/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784672.2035,2426613.549
374,07/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783628.4027,2427661.218
376,07/12/2022,20/12/2022,20/12/2022,441,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784672.5668,2424915.13
377,07/12/2022,18/12/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775157.0832,2423417.683
378,07/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782774.0442,2423537.418
379,07/12/2022,06/12/2022,06/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785155.4712,2422114.945
380,07/12/2022,06/12/2022,06/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785642.7004,2422731.129
382,25/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782032.7593,2414444.217
383,07/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779382.1406,2424739.127
384,13/12/2022,15/12/2022,15/12/2022,472,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783314.5988,2426016.668
385,12/12/2022,09/12/2022,09/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",779385.6375,2418405.222
386,13/12/2022,14/12/2022,14/12/2022,447,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782148.0916,2427728.193
388,06/12/2022,11/12/2022,11/12/2022,1876,11/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781037.8493,2426617.618
389,09/12/2022,20/12/2022,21/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785385.1188,2421249.685
392,07/12/2022,12/12/2022,12/12/2022,445,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784715.505,2428527.93
393,12/12/2022,13/12/2022,13/12/2022,471,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782648.2362,2416238.656
394,02/12/2022,05/12/2022,05/12/2022,461,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781241.9136,2421079.39
395,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783524.2429,2428474.937
396,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779452.1533,2421938.292
397,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779452.1533,2421938.292
398,10/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781986.7169,2423305.61
399,24/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782930.8545,2428384.495
401,02/12/2022,19/12/2022,19/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778359.3348,2426213.805
405,01/12/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",782729.568,2428353.445
406,03/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784069.0649,2418025.839
407,06/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776000.7432,2418617.376
408,25/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785248.1406,2418682.48
409,25/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780199.2452,2424580.189
410,09/12/2022,27/12/2022,27/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784836.0445,2425663.246
412,01/12/2022,02/12/2022,19/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777419.0871,2423327.08
414,02/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781233.5111,2418408.472
415,02/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780870.2248,2426677.363
418,15/11/2022,08/11/2022,08/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785322.3449,2421461.199
419,05/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782887.5026,2422350.604
421,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783623.9447,2420065.167
422,24/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783611.5214,2420015.574
423,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779126.1292,2419869.046
424,02/12/2022,03/12/2022,03/12/2022,757,03/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781212.1937,2418446.131
425,30/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783411.0151,2421217.88
428,30/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781379.3477,2411618.47
429,30/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778584.7378,2419753.9
430,05/12/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",776846.8418,2423592.316
431,03/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782677.5671,2414438.432
432,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779224.6142,2423154.33
434,01/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780676.8086,2427567.9
435,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779101.0382,2423350.258
436,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782298.4168,2415476.235
437,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781840.9187,2413705.464
440,11/11/2022,01/12/2022,01/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",774484.1574,2422224.764
441,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784541.0476,2421997.354
442,28/11/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780738.6998,2427009.229
443,01/12/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783158.5118,2427663.969
444,06/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778493.1989,2424335.269
445,10/12/2022,21/12/2022,21/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778041.3694,2426106.224
446,02/12/2022,02/12/2022,02/12/2022,446,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784023.156,2423908.996
452,10/12/2022,10/12/2022,10/12/2022,467,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783355.1846,2425758.309
